instance;approach;arc;arc_type;class;graph_density;link_capacity_ratio;charge_arc;prob_sharing_NFS
148;Heuristic;20;fronthaul;tiny_tight_high_strong;0.1;tight;0.7481374172185431;0.1
149;MILP;1;backhaul;tiny_tight_high_strong;0.1;tight;0.5995124113475178;0.1
149;MILP;3;backhaul;tiny_tight_high_strong;0.1;tight;0.0004955115062849863;0.1
149;MILP;5;fronthaul;tiny_tight_high_strong;0.1;tight;0.00024565042705710873;0.1
149;MILP;7;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;9;fronthaul;tiny_tight_high_strong;0.1;tight;0.23315807099037983;0.1
149;MILP;11;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;6;fronthaul;tiny_tight_high_strong;0.1;tight;0.24252922163097135;0.1
149;MILP;8;fronthaul;tiny_tight_high_strong;0.1;tight;0.9738080170902893;0.1
149;MILP;13;fronthaul;tiny_tight_high_strong;0.1;tight;0.9818186258014879;0.1
149;MILP;15;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;10;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;17;fronthaul;tiny_tight_high_strong;0.1;tight;0.2107390257028433;0.1
149;MILP;19;fronthaul;tiny_tight_high_strong;0.1;tight;0.6238468634686346;0.1
149;MILP;21;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;2;backhaul;tiny_tight_high_strong;0.1;tight;0.1942983924919832;0.1
149;MILP;18;fronthaul;tiny_tight_high_strong;0.1;tight;0.6502403846153846;0.1
149;MILP;20;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;4;backhaul;tiny_tight_high_strong;0.1;tight;0.9993511012622289;0.1
149;MILP;12;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;14;fronthaul;tiny_tight_high_strong;0.1;tight;0.000486818321964197;0.1
149;MILP;22;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;MILP;16;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;Heuristic;1;backhaul;tiny_tight_high_strong;0.1;tight;0.5995124113475178;0.1
149;Heuristic;3;backhaul;tiny_tight_high_strong;0.1;tight;0.0004955115062849863;0.1
149;Heuristic;5;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;Heuristic;7;fronthaul;tiny_tight_high_strong;0.1;tight;0.00020254484928437395;0.1
149;Heuristic;9;fronthaul;tiny_tight_high_strong;0.1;tight;0.23315807099037983;0.1
149;Heuristic;11;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;Heuristic;6;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;Heuristic;8;fronthaul;tiny_tight_high_strong;0.1;tight;0.9738080170902893;0.1
149;Heuristic;13;fronthaul;tiny_tight_high_strong;0.1;tight;0.9818186258014879;0.1
149;Heuristic;15;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;Heuristic;10;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;Heuristic;17;fronthaul;tiny_tight_high_strong;0.1;tight;0.2107390257028433;0.1
149;Heuristic;19;fronthaul;tiny_tight_high_strong;0.1;tight;0.6238468634686346;0.1
149;Heuristic;21;fronthaul;tiny_tight_high_strong;0.1;tight;0.6477490421455938;0.1
149;Heuristic;2;backhaul;tiny_tight_high_strong;0.1;tight;0.1942983924919832;0.1
149;Heuristic;18;fronthaul;tiny_tight_high_strong;0.1;tight;0.6502403846153846;0.1
149;Heuristic;20;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
149;Heuristic;4;backhaul;tiny_tight_high_strong;0.1;tight;0.9993511012622289;0.1
149;Heuristic;12;backhaul;tiny_tight_high_strong;0.1;tight;0.000355751850666144;0.1
149;Heuristic;14;fronthaul;tiny_tight_high_strong;0.1;tight;0.0002434091609820985;0.1
149;Heuristic;22;fronthaul;tiny_tight_high_strong;0.1;tight;0.6477490421455938;0.1
149;Heuristic;16;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;1;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;3;fronthaul;tiny_tight_high_strong;0.1;tight;0.6277056277056277;0.1
150;MILP;5;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;4;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;7;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;9;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;10;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;11;fronthaul;tiny_tight_high_strong;0.1;tight;0.6712962962962963;0.1
150;MILP;13;fronthaul;tiny_tight_high_strong;0.1;tight;0.8003048780487805;0.1
150;MILP;15;fronthaul;tiny_tight_high_strong;0.1;tight;0.7274974416621361;0.1
150;MILP;12;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;17;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;19;backhaul;tiny_tight_high_strong;0.1;tight;0.6904761904761905;0.1
150;MILP;2;backhaul;tiny_tight_high_strong;0.1;tight;0.7357062780269058;0.1
150;MILP;6;fronthaul;tiny_tight_high_strong;0.1;tight;0.9477124183006536;0.1
150;MILP;14;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;18;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;21;backhaul;tiny_tight_high_strong;0.1;tight;0.1659904373647444;0.1
150;MILP;20;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;MILP;22;backhaul;tiny_tight_high_strong;0.1;tight;0.6712169182009814;0.1
150;MILP;16;fronthaul;tiny_tight_high_strong;0.1;tight;0.7274974416621361;0.1
150;MILP;8;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;1;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;3;fronthaul;tiny_tight_high_strong;0.1;tight;0.6277056277056277;0.1
150;Heuristic;5;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;4;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;7;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;9;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;10;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;11;fronthaul;tiny_tight_high_strong;0.1;tight;0.759548611111111;0.1
150;Heuristic;13;fronthaul;tiny_tight_high_strong;0.1;tight;0.7073170731707317;0.1
150;Heuristic;15;fronthaul;tiny_tight_high_strong;0.1;tight;0.5637886597938144;0.1
150;Heuristic;12;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;17;backhaul;tiny_tight_high_strong;0.1;tight;0.7360406091370558;0.1
150;Heuristic;19;backhaul;tiny_tight_high_strong;0.1;tight;0.78125;0.1
150;Heuristic;2;backhaul;tiny_tight_high_strong;0.1;tight;0.7357062780269058;0.1
150;Heuristic;6;fronthaul;tiny_tight_high_strong;0.1;tight;0.9477124183006536;0.1
150;Heuristic;14;fronthaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;18;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
150;Heuristic;21;backhaul;tiny_tight_high_strong;0.1;tight;0.5052264808362369;0.1
150;Heuristic;20;backhaul;tiny_tight_high_strong;0.1;tight;0.6904761904761905;0.1
150;Heuristic;22;backhaul;tiny_tight_high_strong;0.1;tight;0.5716463414634146;0.1
150;Heuristic;16;fronthaul;tiny_tight_high_strong;0.1;tight;0.5637886597938144;0.1
150;Heuristic;8;backhaul;tiny_tight_high_strong;0.1;tight;0.0;0.1
151;MILP;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.3299300612825336;0.1
151;MILP;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.22439836783200626;0.1
151;MILP;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.7981623586429726;0.1
151;MILP;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6543874172185431;0.1
151;MILP;15;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.7954528241732525;0.1
151;MILP;16;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;19;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;21;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.522467295328776;0.1
151;MILP;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6019775280853717;0.1
151;MILP;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;20;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.30807616081540207;0.1
151;MILP;23;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.651797493403694;0.1
151;MILP;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;22;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;MILP;24;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.43042919303797467;0.1
151;MILP;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0003599784269991983;0.1
151;Heuristic;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.00019521279768510298;0.1
151;Heuristic;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6079485453402541;0.1
151;Heuristic;11;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.36030629139072845;0.1
151;Heuristic;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.7981623586429726;0.1
151;Heuristic;12;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6543874172185431;0.1
151;Heuristic;15;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5250128119929844;0.1
151;Heuristic;16;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;19;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6230296343001261;0.1
151;Heuristic;21;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.522467295328776;0.1
151;Heuristic;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.00019616389535957366;0.1
151;Heuristic;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6253955696202531;0.1
151;Heuristic;20;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;23;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.439468901453958;0.1
151;Heuristic;22;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6293789808917197;0.1
151;Heuristic;24;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
151;Heuristic;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.3839101559352471;0.1
152;MILP;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.573818242343542;0.1
152;MILP;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.42617753623188404;0.1
152;MILP;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6984400324149108;0.1
152;MILP;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.44021332335329344;0.1
152;MILP;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5118022565320665;0.1
152;MILP;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.4231115107913669;0.1
152;MILP;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5985243055555556;0.1
152;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;MILP;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6245471014492754;0.1
152;MILP;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.4084201388888889;0.1
152;MILP;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.539346057571965;0.1
152;MILP;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.573818242343542;0.1
152;Heuristic;5;backhaul;tiny_moderate_high_strong;0.1;moderate;5.697689468054463e-5;0.1
152;Heuristic;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0489309165295731;0.1
152;Heuristic;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.42623492600261303;0.1
152;Heuristic;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9532651522557585;0.1
152;Heuristic;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.44021332335329344;0.1
152;Heuristic;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5118022565320665;0.1
152;Heuristic;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6763069097944301;0.1
152;Heuristic;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;19;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5985793040858375;0.1
152;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
152;Heuristic;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.42623492600261303;0.1
152;Heuristic;20;backhaul;tiny_moderate_high_strong;0.1;moderate;0.6528240309821235;0.1
152;Heuristic;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.36808773334393363;0.1
152;Heuristic;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.47666466603209556;0.1
153;MILP;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.13233601841196777;0.1
153;MILP;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.4675620826602305;0.1
153;MILP;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.07921407593900737;0.1
153;MILP;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;MILP;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.16739446870451236;0.1
153;MILP;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.16739446870451236;0.1
153;MILP;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.08752808974018599;0.1
153;MILP;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5630354957160343;0.1
153;MILP;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.14743589743589744;0.1
153;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5609756097560976;0.1
153;MILP;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.18518518518518517;0.1
153;MILP;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.1559089661290652;0.1
153;MILP;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5897435897435898;0.1
153;MILP;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5904435416352297;0.1
153;MILP;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5343591946725166;0.1
153;MILP;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.14075887392900857;0.1
153;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;MILP;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.18518518518518517;0.1
153;Heuristic;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.13233601841196777;0.1
153;Heuristic;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.467479674796748;0.1
153;Heuristic;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;Heuristic;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;Heuristic;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;Heuristic;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;Heuristic;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;Heuristic;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.4222766217870257;0.1
153;Heuristic;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.14743589743589744;0.1
153;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5609756097560976;0.1
153;Heuristic;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9446717997871927;0.1
153;Heuristic;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.15582655826558267;0.1
153;Heuristic;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5897435897435898;0.1
153;Heuristic;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5029154518950437;0.1
153;Heuristic;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.45514511873350927;0.1
153;Heuristic;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
153;Heuristic;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.7409472962700419;0.1
154;MILP;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.19501953125;0.1
154;MILP;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5408511269276394;0.1
154;MILP;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2518467773679155;0.1
154;MILP;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9599609375;0.1
154;MILP;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.00018156559634884836;0.1
154;MILP;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2349632906626506;0.1
154;MILP;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.933824767313815;0.1
154;MILP;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.07535851379325487;0.1
154;MILP;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2349632906626506;0.1
154;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;MILP;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;1;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5408511269276394;0.1
154;Heuristic;5;backhaul;tiny_moderate_high_strong;0.1;moderate;0.17648826357466063;0.1
154;Heuristic;7;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;2;backhaul;tiny_moderate_high_strong;0.1;moderate;0.76494140625;0.1
154;Heuristic;9;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.00018156559634884836;0.1
154;Heuristic;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2349632906626506;0.1
154;Heuristic;10;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.933824767313815;0.1
154;Heuristic;6;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;14;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2349632906626506;0.1
154;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;8;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
154;Heuristic;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.6048413613685092;0.1
155;MILP;3;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5151098901098901;0.1
155;MILP;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0002242317773345718;0.1
155;MILP;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.72890625;0.1
155;MILP;9;backhaul;tiny_moderate_high_strong;0.1;moderate;9.413770955018323e-5;0.1
155;MILP;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.502488514548239;0.1
155;MILP;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5159198113207547;0.1
155;MILP;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.41439338013379257;0.1
155;MILP;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;MILP;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;1;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.38345864661654133;0.1
155;Heuristic;3;backhaul;tiny_moderate_high_strong;0.1;moderate;7.24766244586593e-5;0.1
155;Heuristic;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.5151098901098901;0.1
155;Heuristic;2;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;4;backhaul;tiny_moderate_high_strong;0.1;moderate;0.07155574499494928;0.1
155;Heuristic;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.72890625;0.1
155;Heuristic;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.4149778322740034;0.1
155;Heuristic;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.502488514548239;0.1
155;Heuristic;13;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;8;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;17;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9987745026372513;0.1
155;Heuristic;14;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
155;Heuristic;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.8020461915117322;0.1
155;Heuristic;18;backhaul;tiny_moderate_high_strong;0.1;moderate;0.5167648477374382;0.1
155;Heuristic;16;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;1;backhaul;tiny_moderate_high_strong;0.1;moderate;3.508459006480382e-5;0.1
156;MILP;3;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;5;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;7;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2677891933028919;0.1
156;MILP;9;backhaul;tiny_moderate_high_strong;0.1;moderate;0.2649661144578313;0.1
156;MILP;11;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;13;backhaul;tiny_moderate_high_strong;0.1;moderate;0.7302266987640293;0.1
156;MILP;2;backhaul;tiny_moderate_high_strong;0.1;moderate;3.508459006480382e-5;0.1
156;MILP;15;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;17;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.20222701149425287;0.1
156;MILP;4;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;18;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.20222701149425287;0.1
156;MILP;19;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.805244860943168;0.1
156;MILP;6;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;21;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.29322916666666665;0.1
156;MILP;23;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;10;backhaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
156;MILP;12;backhaul;tiny_moderate_high_strong;0.1;moderate;0.9035786974219809;0.1
156;MILP;20;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.21274183796856105;0.1
156;MILP;22;fronthaul;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
